Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
1135.0,2169.471,2534.762,1343.333,2434.158,2825.857,1331.524,1682.054,2271.958,930.545,854.545,2665.4,1942.067,2910.346,2872.765,3746.0,1563.125,2434.533,1659.286,2722.053,3912.21,478.895,1273.789,1115.105,2705.56,1080.52,1834.774,2880.862,1738.615,1590.875,1419.05,1385.706,2147.5,2629.389,2681.118,2044.577,5631.961,1853.72,3178.625,2446.5,3241.059,1675.955,3787.037,2165.625,2925.474,1669.65,1639.188,3793.75,1579.692,1454.867,2031.125,2021.273,1622.34,1800.466,2003.105,537.375,1384.5,590.963,1201.958,731.294,1136.759,405.609,1885.379,1245.783,885.0,1326.474,669.792,502.105,644.4,499.864,940.944,1820.238,844.963,1171.0,1795.114,2430.258,2278.042,580.708,750.368,765.767,1156.95,1845.875,1603.0,1184.474,2385.0,1733.357,1364.577,2464.042,643.111,808.543,1861.2,1901.065,2719.273,2091.521,1363.522,1027.371,911.5,1436.467,370.667,456.205,1599.034,356.931,1014.091,359.037,440.143,714.217,553.0,722.667,1519.786,1535.846,1186.261,1215.885,1069.16,664.0,1159.404,1353.63,494.786,1388.735,2144.63,3022.194,3230.464,2677.091,1859.818,763.071,1022.191,1130.852,740.346,675.3,747.88,2187.143,1345.821,735.278,1851.087,1940.0,853.474,821.222,1262.45,770.9,3340.857,1887.576,3331.487,750.462,638.267,803.069,1330.8,601.156,439.25,464.957,386.433,1931.333,1035.682,1244.469,1725.05,790.12,619.31,1567.348,1881.548,2050.154,735.864,413.231,1239.818,1043.545,575.37,1452.857,1216.931,737.6,1430.8,807.852,836.694,1505.909,1582.917,608.276,752.095,872.227,1430.6
940.571,2122.353,2454.857,1426.25,2233.0,2844.048,1228.667,1651.486,2371.042,985.545,1109.545,2737.9,1922.867,2915.423,2926.118,3707.539,1636.125,2484.8,1876.143,2817.053,3860.158,451.895,1224.526,1052.263,2767.92,1080.12,1772.903,2937.552,1758.231,1982.375,1388.0,1276.353,2101.0,2636.5,2673.353,2158.731,5802.0,1536.16,3279.833,2340.889,3204.441,1711.0,3466.481,1972.45,2880.842,1864.0,1691.344,3663.775,1462.154,1657.434,2011.844,2134.424,1841.426,1731.897,1945.316,571.792,1285.188,509.815,1116.729,672.647,971.379,361.87,1829.138,1208.217,841.133,1246.263,812.0,461.158,552.2,481.545,877.139,1821.349,889.444,1174.844,1678.029,2420.516,2342.083,496.417,620.421,712.047,1130.75,1871.5,1599.182,1319.105,2394.8,1758.5,1252.423,2142.083,642.889,806.714,1931.343,1886.742,2633.455,1985.312,1419.391,1021.2,852.667,1352.667,355.933,441.273,1638.724,362.448,1002.151,346.926,418.571,683.652,544.407,722.296,1361.714,1415.487,1091.609,1395.192,1067.4,783.2,1227.34,1510.444,455.75,1286.796,2197.196,3008.097,3283.964,2593.485,1834.303,792.071,1070.489,1154.037,772.519,658.2,619.48,2181.976,1370.5,741.5,1917.696,2065.13,850.789,673.389,1333.35,706.7,3247.786,2163.303,3596.513,892.923,593.267,877.276,1392.143,530.344,445.458,506.522,388.867,2032.0,1101.227,1348.469,1901.65,1008.28,677.586,1551.826,1977.161,2065.308,781.591,425.654,1324.879,904.682,452.63,1441.0,1130.724,799.68,1366.375,705.63,783.972,1713.727,1510.667,608.586,779.381,839.818,1502.2
1049.786,2156.941,2473.81,1516.333,2433.79,2855.381,1236.762,1593.189,2407.042,964.727,937.273,2665.0,1801.8,2956.308,2655.765,3763.0,1659.875,2425.067,1585.857,2755.158,3398.421,473.421,1310.737,1068.684,2832.72,1149.16,1952.581,2882.276,1851.077,1979.0,1463.3,1283.0,2395.125,2512.167,2655.971,2237.269,5591.654,1746.32,3137.583,2321.722,3254.853,1673.545,3668.074,2112.275,2944.895,1870.2,1724.719,3698.15,1424.923,1648.12,2080.312,2023.727,1694.936,1735.103,2017.289,608.75,1253.406,591.518,1206.729,630.206,985.793,430.13,1846.034,1257.739,911.067,1304.684,807.083,403.526,546.733,529.273,902.5,1815.73,888.593,1197.906,1744.171,2429.452,2207.292,501.583,747.316,768.512,1126.5,1765.042,1666.818,1351.105,2556.467,1745.571,1351.692,2319.542,686.926,848.6,1957.486,1814.29,2870.227,2048.896,1512.826,944.457,907.611,1386.8,369.4,421.977,1638.828,389.448,1041.788,341.593,458.571,652.826,467.741,722.444,1318.69,1371.103,1026.348,1396.731,1176.92,856.32,1252.702,1615.852,442.321,1170.265,2230.761,2978.548,3363.822,2422.636,1811.212,839.786,1027.426,1025.667,701.75,735.767,625.88,2027.524,1437.393,587.111,1976.043,2020.739,715.421,682.222,1415.9,687.5,3277.322,1888.939,3354.0,840.0,520.2,676.931,1277.029,492.0,467.5,482.957,383.867,2007.364,1216.273,1281.188,1615.0,815.36,632.552,1659.0,1926.0,1923.538,788.409,439.077,1225.545,812.773,379.037,1348.107,1120.655,672.72,1355.35,629.222,716.528,1710.591,1573.542,637.345,813.81,840.545,1519.6
935.786,2093.882,2520.0,1444.417,2184.158,2859.667,1240.524,1646.919,2419.458,903.636,945.727,2693.5,1994.8,2926.769,2879.529,3743.615,1566.0,2577.267,1793.714,2819.579,3882.632,499.737,1158.632,996.579,2671.88,1133.56,1760.677,2845.621,1805.769,1847.0,1245.75,1291.177,1845.75,2598.833,2567.029,2079.346,5790.577,1662.0,3251.667,2290.5,3243.618,1645.591,3646.556,2073.05,2875.105,1833.25,1654.812,3568.5,1361.615,1627.325,1996.031,1993.242,1716.383,1725.276,1851.579,570.458,1233.219,498.148,1169.833,682.735,1035.966,408.652,1805.759,1181.63,897.267,1236.053,785.417,375.947,638.0,462.364,892.278,1867.968,839.778,1165.062,1652.029,2341.032,2173.708,548.125,651.158,745.884,1120.5,1672.5,1647.818,1282.895,2569.067,1835.857,1264.231,2287.917,625.444,795.8,1963.343,1806.032,2702.636,1961.479,1494.174,1007.057,839.333,1404.778,317.4,441.682,1654.0,401.345,1091.212,336.889,413.714,686.174,518.074,756.778,1356.381,1403.077,1063.87,1353.885,1118.6,840.72,1215.255,1567.037,407.143,1234.939,2195.478,2968.484,3275.964,2349.879,1820.151,765.595,1005.021,965.963,646.365,743.033,604.76,2109.928,1322.679,631.111,1954.348,1969.435,714.895,533.056,1419.45,667.975,3161.643,2048.212,3648.378,963.077,607.467,975.207,1437.314,457.875,523.667,500.957,432.5,2065.97,1278.5,1417.219,1864.35,984.04,597.759,1484.913,1938.355,1982.962,758.409,509.577,1323.424,961.727,515.037,1484.571,1112.931,836.48,1349.95,683.111,804.111,1660.227,1466.208,590.138,824.143,959.727,1656.24
1096.857,2215.823,2517.286,1334.833,2455.053,2925.476,1254.667,1628.135,2288.167,943.636,1008.909,2730.1,1841.2,2941.923,2849.882,3623.385,1599.375,2558.133,1788.5,2836.579,3682.316,422.053,1040.684,990.053,2611.56,1090.84,1762.613,2771.138,1578.769,1621.5,1246.25,1144.118,1760.125,2681.389,2540.618,1951.077,5849.192,1636.56,3102.625,2295.667,3242.177,1664.182,3552.778,2049.4,2877.579,1857.05,1737.875,3548.625,1455.0,1681.566,2054.562,2044.333,1711.043,1755.0,1960.921,579.542,1271.188,524.0,1106.958,741.412,1014.759,359.609,1882.621,1204.261,928.533,1263.947,813.667,367.158,536.467,384.955,836.389,1850.921,826.926,1151.312,1692.914,2292.968,2199.042,435.333,627.526,702.86,1210.05,1626.083,1589.727,1354.947,2504.667,1734.857,1263.654,2164.083,583.593,727.0,1941.743,1763.903,2661.727,2050.125,1494.913,1004.886,871.389,1372.511,296.467,468.591,1638.552,378.207,1013.364,380.741,401.952,658.783,515.815,740.185,1356.429,1426.436,1043.739,1309.5,1147.48,735.48,1264.532,1484.852,435.536,1264.0,2153.457,2905.29,3308.464,2357.485,1807.697,796.167,1053.234,1054.963,655.288,785.667,645.6,2330.5,1362.929,728.389,1660.261,2033.957,914.105,835.056,1316.6,752.225,3450.25,1791.879,3185.703,903.308,587.133,777.586,1332.286,636.906,511.917,491.609,379.833,2028.576,1133.727,1229.188,1687.2,843.28,603.655,1588.043,1971.839,1953.885,718.591,508.462,1286.151,849.727,453.0,1556.571,1251.966,724.48,1411.05,809.333,824.528,1513.864,1626.458,637.483,790.0,780.682,1392.68
963.857,2087.0,2589.952,1374.667,2372.737,3006.095,1240.381,1698.541,2364.917,781.364,1005.818,2813.05,1996.6,3022.423,2675.235,3610.115,1793.875,2486.933,1711.571,2690.684,3779.579,471.263,1220.0,929.947,2498.8,1094.12,1884.129,2811.31,1769.385,1574.625,1321.95,1289.294,1931.625,2677.556,2684.059,2049.346,5762.115,1628.08,3212.417,2338.222,3229.971,1663.727,3635.148,2065.675,2796.263,1836.05,1667.031,3631.05,1587.538,1609.0,2066.938,2102.394,1724.064,1678.086,1906.632,604.458,1234.938,530.0,1178.958,724.529,1080.69,354.565,1891.828,1154.326,912.8,1213.342,946.5,383.789,492.467,427.455,865.611,1842.921,791.852,1192.594,1676.029,2323.871,2237.917,512.375,664.211,742.651,1145.0,1643.5,1532.909,1364.421,2569.4,1768.143,1248.385,2157.458,599.259,773.429,1813.771,1798.065,2964.864,2014.938,1383.087,1016.486,784.611,1359.156,292.867,416.023,1593.931,378.241,1058.182,379.556,399.571,600.87,495.111,626.704,1366.619,1422.026,1074.0,1287.808,1038.6,800.76,1134.808,1352.519,449.929,1208.735,2221.522,2973.677,3285.143,2535.091,1753.697,761.881,1071.298,1050.63,644.462,628.367,637.96,2268.572,1343.821,645.778,1885.565,2073.087,806.684,647.167,1438.95,674.275,3285.107,2012.545,3021.162,1040.769,915.6,976.69,1499.629,662.031,727.917,525.696,541.233,2130.242,1156.227,1358.094,1917.2,1087.96,637.69,1495.478,1847.323,1958.269,747.318,454.0,1267.273,833.955,410.222,1595.607,1154.207,837.52,1334.95,748.63,778.361,1728.318,1483.208,608.276,829.095,908.773,1693.4
1056.786,2223.118,2445.714,1298.0,2207.368,2943.286,1221.238,1578.162,2375.375,997.0,1025.818,2659.0,1904.933,3047.654,2609.235,3602.308,1700.75,2480.533,1768.5,2854.684,3438.263,504.842,1260.421,1152.053,2737.52,1118.32,1805.677,2852.621,2012.0,1902.875,1438.5,1501.412,2331.75,2341.556,2677.735,2271.115,5789.154,1856.56,3172.083,2336.722,3318.471,1665.136,3941.222,2134.25,2844.684,1743.65,1601.719,3661.35,1531.615,1650.759,2034.938,2052.273,1680.872,1643.81,1974.132,550.333,1264.188,552.222,1175.229,751.176,1026.552,439.0,1879.931,1253.109,961.733,1292.789,745.208,418.474,619.467,454.727,971.417,1864.524,853.889,1173.25,1726.257,2395.064,2285.792,522.0,620.316,748.791,1301.2,1554.292,1596.182,1243.053,2516.167,1861.929,1257.731,2306.042,637.778,735.571,1894.029,1873.387,2633.818,2010.479,1410.13,1020.943,847.278,1368.2,395.133,498.955,1555.897,340.103,999.273,380.519,401.238,685.478,534.741,767.593,1369.881,1408.103,1141.522,1317.5,1043.52,772.64,1140.17,1381.222,492.357,1345.714,2122.043,2998.484,3221.25,2530.485,1845.091,762.095,1071.745,1081.222,685.135,696.7,781.16,2378.595,1424.571,676.389,2036.0,2109.783,728.579,583.056,1397.95,656.225,3320.893,2173.515,3552.081,955.154,700.067,928.793,1356.171,471.906,469.333,450.783,389.733,1977.212,1182.727,1305.031,1827.45,992.68,689.276,1504.609,1808.097,1904.769,750.091,547.538,1333.515,1075.636,526.37,1570.929,1306.138,787.52,1384.4,794.037,815.583,1534.818,1593.083,605.483,868.524,892.636,1629.16
1018.286,2234.177,2748.0,1634.0,2481.368,3034.762,1419.524,1672.432,2350.083,850.182,972.091,2747.85,1844.667,2881.961,2591.882,3683.385,1605.25,2380.2,1523.071,2887.474,3514.158,550.316,1229.842,1000.789,2711.24,1221.76,1894.516,2896.414,1892.077,1872.25,1396.55,1272.941,2186.5,2510.056,2786.912,2367.692,5575.0,1705.6,3046.5,2434.278,3212.382,1668.136,3772.222,2104.825,2877.737,1736.85,1618.25,3711.775,1569.385,1449.578,1945.938,1987.424,1690.638,1681.621,1951.316,585.708,1235.281,515.518,1189.354,709.706,1064.138,359.913,1784.655,1284.152,1075.133,1361.474,711.958,503.158,606.0,497.136,1049.944,1835.508,843.889,1209.688,1776.143,2552.484,2311.083,627.625,728.632,835.349,1333.25,1505.667,1502.091,1205.526,2511.033,1740.5,1320.5,2442.875,682.37,843.657,2036.257,1919.742,2629.409,2045.062,1380.348,992.943,939.056,1421.956,418.067,439.591,1544.793,355.034,1030.151,335.185,396.381,722.478,506.481,723.296,1368.429,1433.179,976.304,1250.538,1088.88,757.44,1118.702,1414.667,439.536,1342.939,2120.609,3161.097,3176.036,2622.758,1787.939,789.238,1047.617,1084.37,728.981,636.933,678.8,2276.452,1350.964,663.0,1900.957,2210.391,791.211,574.333,1535.2,694.725,3353.428,1892.212,3523.676,832.231,557.8,693.552,1282.371,528.344,399.0,422.348,352.667,1908.818,1094.636,1178.906,1713.4,767.88,617.931,1506.783,1889.516,1769.808,829.5,418.615,1283.333,708.409,406.0,1480.464,1006.172,767.16,1347.65,610.741,675.722,1762.5,1404.083,636.897,863.81,898.0,1613.16
1046.214,2194.941,2723.238,1508.667,2354.105,2864.524,1172.19,1590.973,2413.875,945.455,1036.818,2876.95,2028.0,2945.923,2815.765,3604.423,1512.0,2421.933,1709.714,2894.316,3559.421,498.158,1212.421,990.368,2691.16,1240.96,1937.677,2656.207,1853.692,1689.375,1398.65,1210.0,2024.625,2518.5,2581.441,2224.923,5733.269,1794.12,3270.25,2477.944,3215.971,1788.0,3798.852,2152.325,2959.684,1764.95,1643.656,3726.525,1570.231,1518.663,2093.156,2138.515,1650.574,1648.552,1848.421,547.625,1264.938,563.296,1086.083,691.412,1035.034,431.783,1829.414,1153.283,867.267,1262.105,724.75,506.211,585.4,494.864,1013.417,1854.54,952.815,1249.781,1728.371,2433.903,2384.167,537.917,729.895,822.465,1145.3,1463.125,1580.273,1267.368,2539.9,1678.643,1280.269,2495.417,671.185,824.886,2053.057,1863.419,2454.409,2004.958,1407.696,994.286,885.611,1427.333,411.933,390.568,1565.483,350.448,1047.0,355.704,406.048,721.13,545.815,669.852,1367.929,1448.41,1039.13,1171.346,1040.88,762.64,1083.532,1362.407,435.179,1349.653,2146.261,2881.452,3231.322,2543.667,1837.212,741.595,1011.234,1012.482,662.827,611.867,741.28,2147.643,1241.714,594.833,1951.0,2231.174,768.105,591.111,1569.9,717.925,3173.036,2099.424,3508.162,899.385,668.2,777.31,1257.343,461.812,464.833,404.957,339.733,1970.151,1149.0,1191.906,1602.1,852.48,700.483,1615.391,1859.774,1829.346,773.727,372.462,1323.545,806.318,425.556,1509.714,1158.931,787.56,1308.975,713.444,722.472,1631.0,1502.5,675.276,798.714,856.864,1614.2
1067.714,2150.706,2721.81,1562.917,2270.526,2891.81,1246.619,1614.054,2367.208,1020.455,1025.636,2775.65,1901.067,2882.115,2825.706,3563.346,1748.0,2597.067,1835.857,2967.526,3521.947,466.842,1201.263,924.158,2726.52,1222.8,1948.29,2742.0,1864.846,1680.625,1249.0,1276.941,2060.125,2595.611,2549.294,2201.654,5724.192,1954.12,3234.958,2432.111,3311.618,1724.091,3899.296,2278.875,2931.842,1631.7,1535.25,3777.4,1796.231,1460.675,2009.812,2209.242,1624.468,1548.086,1712.763,583.583,1279.344,522.852,1117.729,718.0,1062.483,446.174,1686.966,1174.5,841.467,1315.842,646.625,507.684,624.733,507.409,1093.25,1819.318,1006.074,1270.75,1798.086,2481.774,2273.042,485.583,736.211,790.721,1138.9,1397.625,1761.455,1240.053,2500.167,1838.5,1374.808,2444.708,637.333,938.2,2113.314,1891.323,2366.364,2072.208,1301.957,1019.343,900.556,1465.044,414.133,428.136,1595.793,400.172,1118.576,343.815,443.81,651.217,518.037,747.333,1292.31,1390.513,1031.174,1174.154,1092.08,829.8,1103.298,1376.667,446.0,1276.592,2130.826,2987.613,3266.357,2553.364,1778.455,732.762,981.17,951.074,697.019,644.667,699.44,2480.428,1310.893,660.389,1866.739,2139.913,845.053,732.167,1348.1,759.625,3258.214,1770.455,3086.919,1050.231,775.333,950.379,1435.943,597.062,587.125,528.348,465.067,2016.849,1224.318,1333.656,1716.85,1031.0,608.586,1405.696,1749.194,1891.115,750.091,465.846,1513.091,1007.545,502.667,1533.25,1302.103,711.48,1401.825,865.593,771.75,1515.409,1605.042,562.862,787.286,864.318,1450.08
991.357,2160.059,2621.095,1337.917,2186.737,2847.952,1229.048,1589.838,2365.292,1052.273,1086.091,2862.4,1774.733,2960.461,2565.412,3640.577,1750.375,2264.867,1582.214,2788.263,3410.579,464.421,1266.737,1180.684,2782.4,1174.0,1782.71,2871.483,1921.462,1875.625,1264.95,1336.059,2078.625,2430.222,2653.647,2193.808,5549.0,1892.28,3250.333,2498.722,3244.029,1564.818,3919.593,2226.75,2795.316,1688.0,1642.5,3805.725,1652.231,1566.53,2019.5,2190.97,1700.277,1503.759,1675.579,545.917,1279.5,548.296,1055.208,723.529,1132.69,392.043,1722.448,1258.783,912.333,1334.658,693.917,415.316,516.867,496.182,1033.111,1870.635,982.185,1220.969,1671.143,2460.452,2307.375,506.292,678.842,790.116,1147.75,1428.708,1549.636,1252.474,2510.7,1737.429,1241.577,2330.042,686.518,705.2,1928.343,1893.548,2706.591,2054.375,1326.957,1042.571,856.278,1383.422,396.0,425.568,1510.483,367.552,1044.758,336.889,419.524,652.043,524.482,739.926,1380.762,1360.333,919.348,1242.154,1130.68,762.48,1110.596,1406.815,477.5,1230.061,2165.37,2822.323,3248.0,2344.697,1865.394,794.0,959.766,858.518,663.481,646.7,612.56,2736.381,1244.464,688.0,1765.522,2105.391,989.263,821.0,1400.8,866.5,3271.107,1596.0,2738.622,1153.538,920.533,1120.621,1511.371,755.688,661.292,555.826,533.933,1992.758,1228.909,1245.031,1817.9,1138.72,685.276,1394.696,1744.742,1909.154,744.545,593.615,1398.879,1062.773,669.444,1559.5,1334.621,639.36,1457.925,1011.444,844.639,1329.727,1683.5,633.655,852.095,821.455,1191.44
1145.214,2389.471,2737.667,1553.0,2567.632,2987.381,1227.952,1645.649,2382.625,978.727,892.273,2877.0,1729.533,2918.846,2523.059,3601.577,1648.875,2089.0,1648.857,2891.737,3490.21,483.789,1250.632,1132.263,2756.76,1241.96,1810.065,2878.655,1892.231,1815.125,1377.3,1283.0,2303.125,2305.944,2752.441,2334.077,5638.269,1773.2,3131.292,2584.167,3195.735,1691.091,3825.037,2303.2,2963.579,1656.35,1664.938,3629.75,1727.154,1492.602,2031.625,2160.727,1638.064,1457.983,1699.868,566.083,1193.375,560.148,1050.958,743.324,1127.931,427.87,1689.172,1204.065,925.933,1376.421,652.208,527.684,544.467,569.182,1073.694,1768.762,935.518,1251.0,1805.371,2594.871,2335.708,478.208,682.368,829.628,1115.65,1315.458,1455.727,1237.737,2304.267,1763.643,1278.154,2509.208,628.815,761.686,2008.543,1850.839,2558.727,2078.708,1422.043,1008.943,868.0,1456.244,419.867,414.5,1522.345,414.828,1117.697,308.963,372.0,608.609,530.148,745.185,1303.595,1352.949,1029.13,1282.808,1067.44,773.0,1070.468,1549.963,427.179,1255.02,2194.696,2806.677,3329.0,2312.333,1818.697,816.0,952.298,793.63,608.404,631.267,551.56,2630.357,1250.571,607.278,1869.0,2064.478,918.947,727.444,1456.0,837.475,3281.928,1428.455,2539.406,1108.462,869.933,1142.759,1409.629,745.25,750.042,540.13,521.633,1992.879,1250.455,1205.844,1923.75,1182.48,629.586,1360.957,1732.484,1888.462,760.727,592.654,1363.333,1057.227,622.222,1523.464,1385.966,701.6,1367.025,889.815,829.583,1326.773,1711.5,646.586,771.619,792.227,1184.04
1089.0,2416.647,2703.857,1504.667,2432.632,2925.286,1370.286,1640.351,2315.583,803.0,927.091,2733.2,1747.533,2844.039,2535.588,3574.192,1639.0,2202.933,1513.786,2716.79,3411.526,541.316,1226.737,1183.368,2938.16,1234.04,1851.161,2876.931,2149.769,1990.375,1318.45,1263.0,2427.375,2445.278,2766.147,2386.308,5667.846,1840.84,3140.667,2353.278,3239.706,1769.091,3922.259,2307.0,2961.474,1745.45,1585.656,3779.425,1717.923,1411.096,1938.219,2173.788,1699.957,1472.483,1715.026,530.708,1206.969,596.222,1012.562,692.735,1123.448,389.435,1601.586,1166.391,886.933,1390.079,600.917,476.158,601.4,573.909,1116.583,1837.619,921.518,1192.781,1788.771,2518.677,2281.667,560.667,731.158,802.302,1034.15,1264.958,1638.364,1154.737,2454.533,1726.214,1274.692,2418.5,671.704,865.571,2119.257,1994.355,2331.636,2102.146,1279.304,985.857,978.611,1466.244,408.533,466.977,1540.172,388.103,1183.394,385.259,403.714,640.304,538.556,772.037,1323.31,1407.128,1079.261,1259.692,1115.24,789.44,1101.128,1559.222,450.393,1249.082,2153.5,2860.064,3355.786,2324.879,1795.303,802.0,956.447,756.926,601.673,655.833,638.44,2576.881,1196.393,586.5,1702.87,2172.696,847.842,739.056,1315.3,820.8,3249.75,1360.727,2691.162,1229.769,885.667,1037.345,1420.057,769.156,762.625,623.739,513.967,1818.849,1332.5,1283.5,1882.8,1086.12,666.552,1412.957,1774.645,1750.769,768.636,623.462,1219.939,931.682,710.741,1514.286,1233.966,668.0,1331.625,905.963,792.5,1314.364,1635.75,529.345,781.667,845.864,1257.24
1281.643,2628.706,2728.143,1703.333,2538.632,2982.714,1416.571,1607.946,2231.875,809.182,983.364,2729.1,1754.867,2787.577,2449.471,3757.039,1628.75,2018.667,1397.286,2690.316,3257.526,567.632,1308.368,1114.895,2819.36,1201.96,1869.581,2928.931,2111.231,1954.5,1416.95,1274.0,2428.375,2560.278,2707.382,2382.308,5575.346,1765.52,3169.583,2527.889,3322.706,1696.273,3806.593,2301.325,2963.842,1684.7,1696.875,3714.475,1631.154,1572.289,2038.406,2099.0,1608.213,1395.914,1541.079,566.875,1112.188,510.444,942.146,738.794,1080.724,426.565,1584.103,1186.043,878.067,1328.632,590.292,465.789,608.333,440.227,988.5,1858.032,888.185,1235.656,1770.229,2377.613,2265.833,499.042,695.105,771.581,1037.55,1260.75,1477.091,1176.211,2272.967,1792.857,1287.654,2360.0,645.185,820.086,2107.829,1913.581,2383.091,2011.292,1385.174,1017.457,828.944,1438.756,404.933,417.114,1447.448,460.828,1131.909,346.852,385.143,651.13,567.296,709.963,1321.119,1373.0,1065.043,1225.077,1054.36,811.36,1054.255,1410.0,443.0,1314.388,2192.826,3089.194,3381.893,2439.03,1811.061,751.119,993.043,773.222,685.827,619.6,672.12,2613.572,1162.5,604.5,1787.043,2180.13,1006.842,777.333,1388.0,850.65,3233.214,1373.576,2459.324,1178.231,966.133,1203.276,1440.286,846.375,841.958,649.913,578.733,1905.03,1156.909,1223.094,1809.9,1235.88,686.862,1344.609,1599.387,1634.731,773.364,624.885,1339.606,1046.955,725.556,1597.536,1325.103,609.0,1346.825,992.407,827.222,1277.409,1618.208,532.931,742.619,778.818,1126.8
1017.286,2281.765,2744.428,1402.167,2280.579,2973.667,1213.857,1542.216,2517.833,922.364,984.182,2885.25,1819.867,2875.654,2648.588,3748.961,1655.0,2149.867,1512.0,2732.158,3466.21,487.421,1280.474,1061.158,2729.2,1211.4,1904.323,2866.069,2017.077,1813.875,1431.85,1247.118,2130.75,2385.389,2775.353,2344.231,5665.692,1824.24,3173.0,2608.111,3282.5,1608.864,3851.667,2280.275,2999.579,1714.95,1603.375,3755.65,1598.538,1554.169,2052.781,2137.0,1661.149,1337.293,1568.316,519.625,1073.531,505.333,931.667,775.941,1110.793,447.957,1480.241,1191.043,940.267,1325.605,661.0,455.368,568.333,511.909,1083.278,1789.54,917.926,1250.25,1619.4,2341.645,2221.417,581.875,667.421,791.605,1137.55,1256.625,1694.091,1290.737,2368.9,1835.357,1191.846,2428.25,573.074,775.771,2014.029,1905.645,2464.318,2052.312,1332.478,1154.229,834.611,1432.822,466.067,395.205,1529.517,434.448,1132.818,322.741,414.857,599.087,527.889,729.074,1203.69,1283.641,957.478,1304.077,1124.04,826.32,1043.66,1611.852,465.643,1299.531,2206.261,3051.032,3369.75,2525.758,1786.939,765.571,945.915,838.704,682.942,656.9,645.12,2846.405,1137.25,592.778,1628.261,2304.217,899.947,877.0,1301.95,822.1,3183.822,1366.121,2365.838,1051.769,1053.267,1265.069,1426.086,871.906,817.125,671.0,631.533,1869.606,1178.091,1164.156,1870.75,1317.92,641.759,1382.522,1600.774,1613.269,705.0,676.0,1464.758,1107.409,703.704,1510.321,1394.862,606.52,1350.825,943.111,887.472,1224.591,1819.75,634.931,814.619,757.773,1207.6
